sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
ἠξίου δὲ καὶ τοὺς νέους συνεχὲς κατοπτρίζεσθαι , ἵν ' εἰ μὲν καλοὶ εἶεν , ἄξιοι γίγνοιντο ·	O O O O O O O O O O O O O O O O O O	1710	{}	{'B-PERSON': []}	{}	{'B-PERSON': ['ἠξίου', 'καλοὶ', 'ἄξιοι']}
εἰ δ' αἰσχροί , παιδείᾳ τὴν δυσείδειαν ἐπικαλύπτοιεν .	O O O O O O O O O	1711	{}	{}	{}	{'B-LOC': ['ἐν'], 'B-PERSON': ['αἰσχροί', 'δυσείδειαν']}
Καλέσας ἐπὶ δεῖπνον πλουσίους , καὶ τῆς Ξανθίππης αἰδουμένης ἔφη , “ θάρρει ·	O O O O O O O B-PERSON O O O O O O	1712	{'B-PERSON': ['Ξανθίππης']}	{'B-PERSON': ['Ξανθίππης']}	{'B-PERSON': ['Ξανθίππης']}	{'B-PERSON': ['Ξανθίππης']}
εἰ μὲν γὰρ εἶεν μέτριοι , συμπεριενεχθεῖεν ἄν ·	O O O O O O O O O	1713	{}	{}	{}	{'B-PERSON': ['ἄν']}
εἰ δὲ φαῦλοι , ἡμῖν αὐτῶν οὐδὲν μελήσει ” .	O O O O O O O O O O	1714	{}	{}	{}	{'B-PERSON': ['ἡμῖν', 'αὐτῶν']}
ἔλεγέ τε τοὺς μὲν ἄλλους ἀνθρώπους ζῆν ἵν ' ἐσθίοιεν ·	O O O O O O O O O O O	1715	Οὐκ ἔστιν ὀνόματα πρὸς ἀναγνώρισιν ἐν τῇ προτάσει.	{}	{}	{'B-PERSON': ['ἔλεγέ', 'ἄλλους', 'ἄνθρώπους', 'ἵν']}
αὐτὸν δὲ ἐσθίειν ἵνα ζῴη .	O O O O O O	1716	{}	{}	{}	{'B-PERSON': ['αὐτὸν'], 'B-ORG': ['ἵνα ζῴη']}
πρὸς τὸ οὐκ ἀξιόλογον πλῆθος ἔφασκεν ὅμοιον εἴ τις τετράδραχμον ἓν ἀποδοκιμάζων τὸν ἐκ τῶν τοιούτων σωρὸν ὡς δόκιμον ἀποδέχοιτο .	O O O O O O O O O O O O O O O O O O O O O	1717	{}	{'B-NORP': ['τετράδραχμον']}	{}	{'B-LOC': ['πρὸς'], 'B-PERSON': ['ὅμοιον'], 'B-ORG': ['ἀξιόλογον'], 'B-ORG': ['πλῆθος'], 'B-PERSON': ['ἔφασκεν'], 'B
Αἰσχίνου δὲ εἰπόντος , “ πένης εἰμὶ καὶ ἄλλο μὲν οὐδὲν ἔχω , δίδωμι δέ σοι ἐμαυτόν ” .	B-PERSON O O O O O O O O O O O O O O O O O O	1718	{'B-PERSON': ['Αἰσχίνου']}	{'B-PERSON': ['Αἰσχίνου']}	{'B-PERSON': ['Αἰσχίνου']}	{'B-PERSON': ['Αἰσχίνου', 'σοι']}
“ ἆρ ' οὖν ” .	O O O O O O	1719	{}	{}	{}	{'B-PERSON': ['ἆρ']}
εἶπεν , “ οὐκ αἰσθάνῃ τὰ μέγιστά μοι διδούς ;	O O O O O O O O O O	1720	{	"{'B-O': [""εἶπεν"", ""αἰσθάνῃ"", ""μέγιστά"", ""μοι"", ""διδούς""]}"	{'O': ['εἶπεν', 'οὐκ', 'αἰσθάνῃ', 'τὰ', 'μέγιστά', 'μοι', 'διδούς']}	{'B-PERSON': ['ἐκεῖνος']}
” πρὸς τὸν ἀποδυσπετοῦντα ἐπὶ τῷ παρορᾶσθαι ὁπότε ἐπανέστησαν οἱ τριάκοντα , “ ἆρα ” .	O O O O O O O O O O O O O O O O	1721	{'B-NORP': ['τριάκοντα']}	{'B-EVENT': ['ἐπανέστησαν']}	{'O': ['πρὸς', 'τὸν', 'ἐπὶ', 'τῷ', 'ὁπότε', 'ἐπανέστησαν', 'οἱ', 'ἆρα']}	{'B-PERSON': ['ἀποδυσπετοῦντα', 'ἀποδυσπετοῦντα', 'ἀποδυσπετοῦντα', 'ἀποδυσπετοῦντα', 'ἀποδυσπετοῦν
ἔφη , “ μήτι σοι μεταμέλει ;	O O O O O O O	1722	{}	{}	{}	{'B-PERSON': ['ἔφη']}
” πρὸς τὸν εἰπόντα , “ θάνατόν σου κατέγνωσαν Ἀθηναῖοι ” .	O O O O O O O O O B-NORP O O	1723	{'B-NORP': ['Ἀθηναῖοι']}	{'B-NORP': ['Ἀθηναῖοι']}	{'B-NORP': ['Ἀθηναῖοι']}	{'B-PERSON': ['Ἀθηναῖοι']}
“ κἀκείνων ” .	O O O O	1724	{}	"{'B-PERSON': [""ἐκείνων""]}"	{}	{'B-LOC': ['κἀκείνων']}
εἶπεν , “ ἡ φύσις ” .	O O O O O O O	1725	O	{'B-WORK': ['ἡ φύσις']}	{'B-<WORK>': ['ἡ φύσις']}	{'B-PERSON': ['ἡ'], 'B-LOC': ['φύσις']}
οἱ δὲ τοῦτ ' Ἀναξαγόραν φασίν .	O O O O B-PERSON O O	1726	{'B-PERSON': ['Ἀναξαγόραν']}	{'B-PERSON': ['Ἀναξαγόραν']}	{'B-PERSON': ['Ἀναξαγόραν']}	{'B-PERSON': ['Ἀναξαγόραν']}
τῆς γυναικὸς εἰπούσης , “	O O O O O	1727	{}	{}	{}	{'B-PERSON': ['γυναικός']}
ἀδίκως ἀποθνήσκεις ” .	O O O O	1728		{}	{}	{'B-PERSON': ['ἀδίκως', 'ἀποθνήσκεις']}
“ σὺ δέ ” .	O O O O O	1729	{}	{}	{}	{'B-PERSON': ['σὺ', 'δέ']}
ἔφη , “ δικαίως ἐβούλου ;	O O O O O O	1730	{}	{'B-PERSON': ['ἔφη']}	{}	{'B-PERSON': ['ἔφη']}
” ὄναρ δόξας τινὰ αὐτῷ λέγειν ( Il Ι 363 ) , ἤματί κεν τριτάτῳ Φθίην ἐρίβωλον ἵκοιο , πρὸς Αἰσχίνην ἔφη , “ εἰς τρίτην ἀποθανοῦμαι ” .	O O O O O O O O O O O O O O O B-LOC O O O O B-PERSON O O O O O O O O	1731	{'B-WORK': ['Il'], 'B-PERSON': ['Αἰσχίνην']}	{'B-PERSON': ['Αἰσχίνην']}	{'B-LOC': ['Φθίην'], 'B-PERSON': ['Αἰσχίνην']}	{'B-PERSON': ['Αἰσχίνην']}
μέλλοντί τε αὐτῷ τὸ κώνειον πίεσθαι Ἀπολλόδωρος ἱμάτιον ἐδίδου καλόν , ἵν ' ἐν ἐκείνῳ ἀποθάνῃ.	O O O O O O B-PERSON O O O O O O O O O	1732	{'B-GOD': ['Ἀπολλόδωρος']}	{'B-PERSON': ['Ἀπολλόδωρος']}	{'B-PERSON': ['Ἀπολλόδωρος']}	{'B-PERSON': ['Ἀπολλόδωρος']}
καὶ ὅς , “ τί δέ ” .	O O O O O O O O	1733	{}	{}	{}	{'B-PERSON': ['ὅς']}
ἔφη , “ τὸ ἐμὸν ἱμάτιον ἐμβιῶναι μὲν ἐπιτήδειον , ἐναποθανεῖν δὲ οὐχί ;	O O O O O O O O O O O O O O	1734		{'B-PERSON': ['ἔφη']}	{'O': ['ἔφη', 'ἐμὸν', 'ἱμάτιον', 'ἐμβιῶναι', 'ἐπιτήδειον', 'ἐναποθανεῖν', 'οὐχί']}	{'B-PERSON': ['ἔφη']}
” πρὸς τὸν εἰπόντα , “ κακῶς ὁ δεῖνά σε λέγει ” .	O O O O O O O O O O O O O	1735	{'B-PERSON': ['δεῖνά']}	{'B-PERSON': ['δεῖνά']}	{}	{'B-PERSON': ['πρὸς τὸν εἰπόντα', 'κακῶς ὁ δεῖνά σε λέγει']}
“ καλῶς γάρ ” .	O O O O O	1736	{}	{}	{}	{'B-LOC': ['Καλλισθένης']}
ἔφη , “ λέγειν οὐκ ἔμαθε ” .	O O O O O O O O	1737	{}	{}	{}	{'B-PERSON': ['ἔφη']}
στρέψαντος δὲ Ἀντισθένους τὸ διερρωγὸς τοῦ τρίβωνος εἰς τοὐμφανές , “ ὁρῶ σου ” .	O O B-PERSON O O O O O O O O O O O O	1738	{'B-PERSON': ['Ἀντισθένους']}	{'B-PERSON': ['Ἀντισθένους']}	{'B-PERSON': ['Ἀντισθένους']}	{'B-PERSON': ['Ἀντισθένους']}
ἔφη , “ διὰ τοῦ τρίβωνος τὴν κενο δοξίαν ” .	O O O O O O O O O O O	1739	{}	{'B-PERSON': ['ἔφη']}	{}	{'B-LOC': ['τρίβωνος'], 'B-PERSON': ['ἔφη']}
πρὸς τὸν εἰπόντα , “ οὐ σοὶ λοιδορεῖται ὁ δεῖνα ;	O O O O O O O O O O O	1740	{'B-PERSON': ['δεῖνα']}	{'B-PERSON': ['ὁ δεῖνα']}	{}	{'B-PERSON': ['πρὸς τὸν', 'εἰπόντα'], 'B-LOC': ['οὐ', 'λοιδορεῖται'], 'B-PERSON': ['ὁ', 'δεῖνα']}
” , “ οὐχί ” .	O O O O O O	1741		{'B-PERSON': ['']}	{}	{'B-LOC': [''], 'B-ORG': ['']}
ἔφη ·	O O	1742		{}	{}	{'B-PERSON': ['ἔφη']}
“ ἐμοὶ γὰρ οὐ πρόσεστι ταῦτα ” .	O O O O O O O O	1743	{}	{}	{}	{'B-PERSON': ['ἐμοί']}
ἔλεγε δὲ τοῖς κωμικοῖς δεῖν ἐπίτηδες ἑαυτὸν διδόναι ·	O O O O O O O O O	1744	{}	{'B-PERSON': ['ἔλεγε']}	{}	{'B-PERSON': ['ἔλεγε', 'ἑαυτὸν']}
εἰ μὲν γάρ τι τῶν προσόντων λέξειαν , διορθώσονται ·	O O O O O O O O O O	1745	{}	{}	{}	{'B-PERSON': ['ἐγώ'], 'B-ORG': ['Ἕλληνες']}
εἰ δ' οὔ , οὐδὲν πρὸς ἡμᾶς	O O O O O O O	1746		{}	{}	{'B-LOC': ['ἡμᾶς']}
πρὸς Ξανθίππην πρότερον μὲν λοιδοροῦσαν , ὕστερον δὲ καὶ περιχέασαν αὐτῷ , “ οὐκ ἔλεγον ” .	O B-PERSON O O O O O O O O O O O O O O O	1747	{'B-PERSON': ['Ξανθίππην']}	{'B-PERSON': ['Ξανθίππην']}	{'B-PERSON': ['Ξανθίππην']}	{'B-PERSON': ['Ξανθίππην']}
εἶπεν , “ ὅτι Ξανθίππη βροντῶσα καὶ ὕδωρ ποιήσει ;	O O O O B-PERSON O O O O O	1748	{'B-PERSON': ['Ξανθίππη']}	{'B-PERSON': ['Ξανθίππη']}	{'B-PERSON': ['Ξανθίππη']}	{'B-PERSON': ['Ξανθίππη']}
” πρὸς Ἀλκιβιάδην εἰπόντα ὡς οὐκ ἀνεκτὴ ἡ Ξανθίππη λοιδοροῦσα , “ ἀλλ' ἔγωγ ' ” .	O O B-PERSON O O O O O B-PERSON O O O O O O O O	1749	{'B-PERSON': ['Ἀλκιβιάδην', 'Ξανθίππη']}	{'B-PERSON': ['Ἀλκιβιάδην', 'Ξανθίππη']}	{'B-PERSON': ['Ἀλκιβιάδην'], 'B-PERSON': ['Ξανθίππη']}	{'B-PERSON': ['Ἀλκιβιάδην', 'Ξανθίππη']}
ἔφη , “ συνείθισμαι , καθαπερεὶ καὶ τροχιλίας ἀκούων συνεχές .	O O O O O O O O O O O	1750		{'B-PERSON': ['ἔφη']}	{}	{'B-PERSON': ['ἔφη']}
καὶ σὺ μέν ” .	O O O O O	1751		{}	{}	{'B-PERSON': ['σὺ']}
εἶπε , “ χηνῶν βοώντων ἀνέχῃ ;	O O O O O O O	1752		{}	{'O': ['εἶπε', 'χηνῶν', 'βοώντων', 'ἀνέχῃ']}	{'B-PERSON': ['ἀνέχῃ']}
” τοῦ δὲ εἰπόντος , “ ἀλλά μοι ᾠὰ καὶ νεοττοὺς τίκτουσι ” .	O O O O O O O O O O O O O O	1753	{'O': ['τοῦ', 'δὲ', 'εἰπόντος', ',', 'ἀλλά', 'μοι', 'ᾠὰ', 'καὶ', 'νεοττοὺς', 'τίκτουσι', '”', '.']}	{'B-O': ['τοῦ', 'δὲ', 'εἰπόντος', 'ἀλλά', 'μοι', 'ᾠὰ', 'καὶ', 'νεοττοὺς', 'τίκτουσι']}	{}	{'B-PERSON': ['ἀλλά', 'μοι'], 'B-LOC': ['ἀπὸ', 'τῆς', 'Ἀθηνῶν'], 'B-ORG': ['τῶν', 'Ἀθηναίων']}
“ κἀμοί ” .	O O O O	1754	{}	"{'B-PERSON': [""κἀμοί""]}"	{}	{'B-PERSON': ['κἀμοί']}
φησί , “ Ξανθίππη παιδία γεννᾷ ” .	O O O B-PERSON O O O O	1755	{'B-PERSON': ['Ξανθίππη']}	{'B-PERSON': ['Ξανθίππη']}	{'B-PERSON': ['Ξανθίππη']}	{'B-PERSON': ['Ξανθίππη']}
ποτὲ αὐτῆς ἐν ἀγορᾷ καὶ θοἰμάτιον περιελομένης συνεβούλευον οἱ γνώριμοι χερσὶν ἀμύνασθαι ·	O O O O O O O O O O O O O	1756	{}	{'B-LOC': ['ἀγορᾷ']}	{'B-O': ['ποτὲ', 'αὐτῆς', 'ἐν', 'ἀγορᾷ', 'καὶ', 'θοἰμάτιον', 'περιελομένης', 'συνεβούλευ	{'B-PERSON': ['ἀγορᾶ', 'ἀμύνασθαι'], 'B-LOC': ['ἀγορᾶ']}
“ νὴ Δί '	O O B-GOD O	1757	{'B-GOD': ['Δί']}	"{'B-GOD': [""Δί""]}"	{'B-GOD': ['Δί']}	{'B-GOD': ['Δί']}
”	O	1758	{'B-PER	Ἀπάντησις: {}	{}	{'B-PERSON': ['Ἀλέξανδρος']}
εἶπεν , “ ἵν ' ἡμῶν πυκτευόντων ἕκαστος ὑμῶν λέγῃ , εὖ Σώκρατες , εὖ Ξανθίππη ;	O O O O O O O O O O O O B-PERSON O O B-PERSON O	1759	{'B-PERSON': ['Σώκρατες', 'Ξανθίππη']}	{'B-PERSON': ['Σώκρατες', 'Ξανθίππη']}	{'B-PERSON': ['Σώκρατες', 'Ξανθίππη']}	{'B-PERSON': ['Σώκρατες', 'Ξανθίππη']}
” ἔλεγε συνεῖναι τραχείᾳ γυναικὶ καθάπερ οἱ ἱππικοὶ θυμοειδέσιν ἵπποις .	O O O O O O O O O O O	1760	{'B-ORG': ['ἱππικοὶ']}	{'B-NORP': ['ἱππικοὶ']}	{}	{'B-PERSON': ['ἔλεγε', 'γυναικὶ', 'ἱππικοὶ', 'ἵπποι']}
“ ἀλλ' ὡς ἐκεῖνοι ” .	O O O O O O	1761	{}	"{'B-PERSON': [""ἐκεῖνοι""]}"	{}	{'B-LOC': ['ἐκεῖνοι']}
φησί , “ τούτων κρατήσαντες ῥᾳδίως τῶν ἄλλων περιγίνονται , οὕτω κἀ γὼ Ξανθίππῃ χρώμενος τοῖς ἄλλοις ἀνθρώποις συμπεριενεχθήσομαι ” .	O O O O O O O O O O O O O B-PERSON O O O O O O O	1762	{'B-PERSON': ['Ξανθίππῃ']}	{'B-PERSON': ['Ξανθίππῃ']}	{'B-PERSON': ['Ξανθίππῃ']}	{'B-PERSON': ['Ξανθίππῃ']}
Ταῦτα δὴ καὶ τοιαῦτα λέγων καὶ πράττων πρὸς τῆς Πυθίας ἐμαρτυρήθη , Χαιρεφῶντι ἀνελούσης ἐκεῖνο δὴ τὸ περιφερόμενον ( Schol Arethae ad Apol 21a , Schol Ar Nub 144 ) .	O O O O O O O O O B-PERSON O O B-PERSON O O O O O O O O O O O O O O O O O O	1763	Πρότασις: Ταῦτα δὴ καὶ τοιαῦτα λέγων καὶ πράττων πρὸς τῆς Πυθίας ἐμαρτυρήθη , Χαιρεφῶντι ἀνελο	{'B-PERSON': ['Χαιρεφῶντι'], 'B-LOC': ['Πυθίας']}	{'B-ORG': ['Πυθίας'], 'B-PERSON': ['Χαιρεφῶντι']}	{'B-LOC': ['Πυθίας'], 'B-PERSON': ['Χαιρεφῶντι']}
ἀνδρῶν ἁπάντων Σωκράτης σοφώτατος	O O B-PERSON O	1764	{'B-PERSON': ['Σωκράτης']}	{'B-PERSON': ['Σωκράτης']}	{'B-PERSON': ['Σωκράτης']}	{'B-PERSON': ['Σωκράτης']}
ἀφ' οὗ δὴ καὶ ἐφθονήθη μάλιστα	O O O O O O	1765	{}	{}	{}	{'B-LOC': ['ἀφ' οὗ δὴ καὶ ἐφθονήθη μάλιστα']}
καὶ δὴ καὶ ὅτι διήλεγχε τοὺς μέγα φρονοῦντας ἐφ ' ἑαυτοῖς ὡς ἀνοήτους , καθάπερ ἀμέλει καὶ Ἄνυτον , ὡς καὶ ἐν τῷ Πλάτωνός ἐστι Μένωνι ( 89e—95a ) .	O O O O O O O O O O O O O O O O O B-PERSON O O O O O B-PERSON O B-PERSON O O O O	1766	Πρότασις: καὶ δὴ καὶ ὅτι διήλεγχε τοὺς μέγα φρονοῦντας ἐφ ' ἑαυτοῖς ὡς ἀνοήτους , καθάπερ	{'B-PERSON': ['Ἄνυτον', 'Πλάτωνός'], 'B-WORK': ['Μένωνι']}	{'B-PERSON': ['Ἄνυτον', 'Πλάτωνός', 'Μένωνι']}	{'B-PERSON': ['Ἄνυτος'], 'B-ORG': ['Πλάτων']}
οὗτος γὰρ οὐ φέρων τὸν ὑπὸ Σωκράτους χλευασμὸν πρῶτον μὲν ἐπήλειψεν αὐτῷ τοὺς περὶ Ἀριστοφάνην , ἔπειτα καὶ Μέλητον συνέπεισεν ἀπενέγκασθαι κατ' αὐτοῦ γραφὴν ἀσεβείας καὶ τῶν νέων διαφθορᾶς .	O O O O O O B-PERSON O O O O O O O B-PERSON O O O B-PERSON O O O O O O O O O O O	1767	{'B-PERSON': ['Σωκράτους', 'Ἀριστοφάνην', 'Μέλητον']}	{'B-PERSON': ['Σωκράτους', 'Ἀριστοφάνην', 'Μέλητον']}	{'B-PERSON': ['Σωκράτους', 'Ἀριστοφάνην', 'Μέλητον']}	{'B-PERSON': ['Σωκράτους', 'Μέλητον'], 'B-ORG': ['Ἀριστοφάνην']}
Ἀπηνέγκατο μὲν οὖν τὴν γραφὴν ὁ Μέλητος , εἶπε δὲ τὴν δίκην Πολύευκτος , ὥς φησι Φαβωρῖνος ἐν Παντοδαπῇ ἱστορίᾳ ( FHG iii 583 ) ·	O O O O O O B-PERSON O O O O O B-PERSON O O O B-PERSON O O O O O O O O O	1768	{'B-PERSON': ['Μέλητος', 'Πολύευκτος', 'Φαβωρῖνος'], 'B-WORK': ['Παντοδαπῇ ἱστορίᾳ'], 'B-ORG': ['	{'B-PERSON': ['Μέλητος', 'Πολύευκτος', 'Φαβωρῖνος']}	{'B-PERSON': ['Μέλητος', 'Πολύευκτος'], 'B-WORK': ['Παντοδαπῇ ἱστορίᾳ']}	{'B-PERSON': ['Μέλητος', 'Πολύευκτος', 'Φαβωρῖνος']}
συνέγραψε δὲ τὸν λόγον Πολυκράτης ὁ σοφιστής , ὥς φησιν Ἕρμιππος ( FHG iii 43 ) , ἢ Ἄνυτος , ὥς τινες ·	O O O O B-PERSON O O O O O B-PERSON O O O O O O O B-PERSON O O O O	1769	{'B-PERSON': ['Πολυκράτης', 'Ἕρμιππος', 'Ἄνυτος'], 'B-WORK': ['FHG']}	{'B-PERSON': ['Πολυκράτης', 'Ἕρμιππος', 'Ἄνυτος']}	{'B-PERSON': ['Πολυκράτης', 'Ἕρμιππος', 'Ἄνυτος'], 'B-NORP': ['σοφιστής']}	{'B-PERSON': ['Πολυκράτης', 'Ἕρμιππος', 'Ἄνυτος']}
προητοίμασε δὲ πάντα Λύκων ὁ δημαγωγός .	O O O B-PERSON O O O	1770	{'B-PERSON': ['Λύκων']}	{'B-PERSON': ['Λύκων']}	{'B-PERSON': ['Λύκων']}	{'B-PERSON': ['Λύκων']}
Ἀντισθένης δ' ἐν ταῖς τῶν Φιλοσόφων Διαδοχαῖς ( FGrH 508 F 4 ) καὶ Πλάτων ἐν Ἀπολογίᾳ ( 23e sq ) τρεῖς αὐτοῦ κατηγορῆσαί φασιν , Ἄνυτον καὶ Λύκωνα καὶ Μέλητον ·	B-PERSON O O O O O O O O O O O O O B-PERSON O O O O O O O O O O O B-PERSON O B-PERSON O B-PERSON O	1771	{'B-PERSON': ['Ἀντισθένης', 'Πλάτων', 'Ἄνυτον', 'Λύκωνα', 'Μέλητον'], 'B-WORK': ['Ἀπολογίᾳ']}	{'B-PERSON': ['Ἀντισθένης', 'Πλάτων', 'Ἄνυτον', 'Λύκωνα', 'Μέλητον']}	{'B-PERSON': ['Ἀντισθένης', 'Ἄνυτον', 'Λύκωνα', 'Μέλητον'], 'B-ORG': ['Φιλοσόφων'], 'B-WORK': ['Διαδοχαῖς',	{'B-PERSON': ['Ἀντισθένης', 'Πλάτων', 'Ἄνυτος', 'Λύκωνας', 'Μέλητος']}
τὸν μὲν Ἄνυτον ὑπὲρ τῶν δημιουργῶν καὶ τῶν πολιτικῶν ὀργιζόμενον ·	O O B-PERSON O O O O O O O O	1772	{'B-PERSON': ['Ἄνυτον']}	{'B-PERSON': ['Ἄνυτον']}	{'B-PERSON': ['Ἄνυτον']}	{'B-PERSON': ['Ἄνυτος']}
τὸν δὲ Λύκωνα ὑπὲρ τῶν ῥητόρων ·	O O B-PERSON O O O O	1773	{'B-PERSON': ['Λύκωνα']}	{'B-PERSON': ['Λύκωνα']}	{'B-PERSON': ['Λύκωνα']}	{'B-LOC': ['Λύκωνα'], 'B-PERSON': ['ῥητόρων']}
καὶ τὸν Μέλητον ὑπὲρ τῶν ποιητῶν , οὓς ἅπαντας ὁ Σωκράτης διέσυρε .	O O B-PERSON O O O O O O O B-PERSON O O	1774	{'B-PERSON': ['Μέλητον', 'Σωκράτης']}	{'B-PERSON': ['Μέλητον', 'Σωκράτης']}	{'B-PERSON': ['Μέλητον', 'Σωκράτης']}	{'B-PERSON': ['Μέλητον', 'Σωκράτης']}
Φαβωρῖνος δέ φησιν ἐν τῷ πρώτῳ τῶν Ἀπομνημονευμάτων ( FHG iii 578 ) μὴ εἶναι ἀληθῆ τὸν λόγον τὸν Πολυκράτους κατὰ Σωκράτους ·	B-PERSON O O O O O O O O O O O O O O O O O O B-PERSON O B-PERSON O	1775	{'B-PERSON': ['Φαβωρῖνος', 'Πολυκράτους', 'Σωκράτους'], 'B-WORK': ['Ἀπομνημονευμάτων'], 'B-ORG': ['F	{'B-PERSON': ['Φαβωρῖνος', 'Πολυκράτους', 'Σωκράτους']}	{'B-<WORK>': ['Ἀπομνημονευμάτων'], 'B-<PERSON>': ['Φαβωρῖνος', 'Πολυκράτους', 'Σωκράτους']}	{'B-PERSON': ['Φαβωρῖνος', 'Σωκράτους', 'Πολυκράτους']}
