sentence	gold	id
‘Folder’ drop down मेनु - त:  ‘Bookmarks toolbar’ चिनोतु |	"""From the ‘Folder’ drop down menu, choose 'Bookmarks toolbar'."""	403
इदमस्माकं हेडर् फ़ैल् stdio.h वर्तते ।	This is our header file as stdio.h.	404
mixed	"""So, """"mixed"""""""	405
त्वम् देशम् असेवथाः ।	You served the country.	406
तथा च तत् ४० अपेक्षया न्यूनमपि नास्ति ।	And it also not less than 40.	407
हालेस्टीन फ्रीसीयन - इयं शुक्लकृष्णवर्णस्य गौ: अस्ति ।	Holstein fresian- Its black and white coloured cow.	408
तथाप्यादमा यादृशं पापं कृतं तादृशं पापं यै र्नाकारि आदमम् आरभ्य मूसां यावत् तेषामप्युपरि मृत्यू राजत्वम् अकरोत् स आदम् भाव्यादमो निदर्शनमेवास्ते।	"""""""Nevertheless death reigned from Adam to Moses, even over them that had not sinned after the similitude of Adam's transgression, who is the figure of him that was to come."""""""	409
"""किन्तु, GIMP इतीदमुपयुज्य भवान् स्वयं करोति चेत् sharpening इतीदं नियन्त्रयितुं शक्नोति । अद्यतनपाठे इदं कथं करणीयमिति अहं प्रदर्शयामि ।"""	"""But, when you do it yourself by using the GIMP you can control the sharpening. And in today’s tutorial, I will show you how to do it."""	410
"""हेडर् फ़ैल् """"stdio.h"""" इतीदं """"iostream""""  इति कुर्मः ।"""	"""The header file as """"iostream"""" in place of """"stdio.h""""."""	411
एषः रथः ।	This is a chariot.	412
युवां वाक्पटू आस्तम् ।	You two were eloquent speakers.	413
"""""""याकूब् तस्य भ्राता योहन् च आन्द्रियः फिलिपो बर्थलमयः,"""""""	"""""""And James the son of Zebedee, and John the brother of James; and he surnamed them Boanerges, which is, The sons of thunder:"""""""	414
